feat_skill_python,feat_skill_sql,feat_skill_excel,feat_skill_tableau,feat_skill_power_bi,feat_skill_project_management,feat_skill_machine_learning,feat_skill_deep_learning,feat_skill_nlp,feat_skill_pandas,feat_skill_numpy,feat_skill_spark,feat_skill_aws,feat_skill_azure,feat_skill_gcp,feat_skill_docker,feat_skill_kubernetes,feat_skill_snowflake,feat_num_skills_matched,feat_degree_bachelor,feat_degree_master,feat_degree_mba,feat_degree_phd,feat_top_degree_level,feat_high_title,feat_job_tech,feat_job_sales,feat_job_marketing,feat_job_finance,feat_job_operations,feat_job_hr,feat_job_product,feat_job_design,feat_cert_aws,feat_cert_pmp,feat_cert_scrum,feat_cert_csm,feat_cert_six_sigma,feat_cert_cfa,feat_cert_cpa,feat_cert_azure,feat_cert_gcp,feat_num_promotions,feat_years_experience_extracted,feat_has_metrics,feat_text_len_chars,feat_text_len_words,Experience (Years),Salary Expectation ($),Projects Count,Resume_ID,AI Score (0-100),Recruiter_Decision,_ai_bin,AI Score (Uniform 0-100),feat_salary_extracted,text_len
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,73,9,5,40736,6,442,90,Hire,"(80.0, 100.0]",77.74493243243244,107764.0,2647.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,97,12,3,105166,5,468,75,Reject,"(62.5, 80.0]",65.79391891891892,116690.0,2267.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,84,11,8,97521,7,104,100,Reject,"(80.0, 100.0]",90.37162162162164,86177.0,1669.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,102,13,10,60343,8,90,100,Hire,"(80.0, 100.0]",90.37162162162164,106326.0,1542.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,92,12,4,67535,1,826,70,Hire,"(62.5, 80.0]",59.332770270270274,107466.0,2073.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,89,12,2,60533,2,367,45,Reject,"(35.0, 45.0]",21.32601351351352,109028.0,1415.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,110,13,2,102929,10,230,95,Reject,"(80.0, 100.0]",79.6875,92443.0,2356.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,68,9,7,106469,0,39,80,Reject,"(62.5, 80.0]",72.12837837837837,82766.0,2358.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,73,9,1,100697,9,642,65,Reject,"(62.5, 80.0]",52.78716216216216,109346.0,1489.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,96,12,3,53096,7,830,85,Reject,"(80.0, 100.0]",76.30912162162163,119052.0,2443.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,83,12,2,76342,4,361,60,Reject,"(50.0, 60.0]",45.86148648648648,62575.0,1610.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,73,11,2,115687,7,350,65,Hire,"(62.5, 80.0]",52.78716216216216,113109.0,2966.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,90,12,1,65217,6,351,60,Reject,"(50.0, 60.0]",45.86148648648648,65867.0,1948.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,93,13,1,40222,10,219,80,Reject,"(62.5, 80.0]",72.12837837837837,104148.0,1270.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,108,14,8,45438,3,216,100,Reject,"(80.0, 100.0]",90.37162162162164,113051.0,1333.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,97,12,0,108549,2,658,30,Reject,"(14.999, 35.0]",5.701013513513513,112662.0,2738.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,68,10,4,116278,0,504,50,Reject,"(45.0, 50.0]",31.29222972972973,106511.0,1339.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,94,12,0,82635,7,311,50,Hire,"(45.0, 50.0]",31.29222972972973,78982.0,1286.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,93,12,2,54759,1,334,50,Reject,"(45.0, 50.0]",31.29222972972973,61129.0,2398.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,93,13,1,40222,10,219,80,Reject,"(62.5, 80.0]",72.12837837837837,105763.0,2058.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,68,10,4,116278,0,504,50,Hire,"(45.0, 50.0]",31.29222972972973,71357.0,2116.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,96,13,4,75555,0,339,60,Reject,"(50.0, 60.0]",45.86148648648648,76678.0,1188.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,78,11,0,64620,6,244,50,Reject,"(45.0, 50.0]",31.29222972972973,89491.0,1852.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,97,13,3,45475,3,588,70,Reject,"(62.5, 80.0]",59.332770270270274,100566.0,2743.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,107,14,6,109463,6,941,100,Reject,"(80.0, 100.0]",90.37162162162164,89968.0,1116.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,110,13,2,102929,10,230,95,Hire,"(80.0, 100.0]",79.6875,69344.0,1560.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,68,9,7,106469,0,39,80,Reject,"(62.5, 80.0]",72.12837837837837,94565.0,1083.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,96,12,3,53096,7,830,85,Hire,"(80.0, 100.0]",76.30912162162163,83004.0,1873.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,98,13,1,74376,9,513,80,Reject,"(62.5, 80.0]",72.12837837837837,101136.0,1138.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,88,11,2,106309,7,681,75,Reject,"(62.5, 80.0]",65.79391891891892,103964.0,1420.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,105,13,8,83146,10,999,100,Reject,"(80.0, 100.0]",90.37162162162164,68963.0,2884.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,72,10,1,95656,9,398,65,Hire,"(62.5, 80.0]",52.78716216216216,104980.0,2107.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,92,13,5,45733,0,950,75,Hire,"(62.5, 80.0]",65.79391891891892,69174.0,2395.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,73,11,2,115687,7,350,65,Hire,"(62.5, 80.0]",52.78716216216216,111012.0,2169.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,73,9,5,40736,6,442,90,Reject,"(80.0, 100.0]",77.74493243243244,65470.0,1139.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,91,12,0,74792,5,267,45,Hire,"(35.0, 45.0]",21.32601351351352,105528.0,2319.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,97,13,1,99954,8,947,70,Hire,"(62.5, 80.0]",59.332770270270274,113997.0,2093.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,73,9,5,40736,6,442,90,Hire,"(80.0, 100.0]",77.74493243243244,63117.0,1065.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,107,14,0,77105,4,514,50,Reject,"(45.0, 50.0]",31.29222972972973,104333.0,1030.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,102,13,10,60343,8,90,100,Reject,"(80.0, 100.0]",90.37162162162164,90836.0,1627.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,93,12,2,54759,1,334,50,Hire,"(45.0, 50.0]",31.29222972972973,62642.0,2600.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,95,12,1,47674,9,798,70,Hire,"(62.5, 80.0]",59.332770270270274,113879.0,1681.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,68,9,7,106469,0,39,80,Hire,"(62.5, 80.0]",72.12837837837837,75332.0,1285.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,99,13,4,113477,2,701,70,Reject,"(62.5, 80.0]",59.332770270270274,69969.0,1116.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,99,13,4,113477,2,701,70,Reject,"(62.5, 80.0]",59.332770270270274,106531.0,1964.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,96,12,7,63157,4,247,100,Hire,"(80.0, 100.0]",90.37162162162164,101570.0,2370.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,107,14,6,109463,6,941,100,Reject,"(80.0, 100.0]",90.37162162162164,74591.0,1991.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,108,14,8,45438,3,216,100,Hire,"(80.0, 100.0]",90.37162162162164,85020.0,2788.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,82,12,1,58606,10,32,75,Hire,"(62.5, 80.0]",65.79391891891892,114237.0,1598.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,85,12,3,95288,3,737,60,Reject,"(50.0, 60.0]",45.86148648648648,62765.0,1066.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,85,12,3,95288,3,737,60,Hire,"(50.0, 60.0]",45.86148648648648,100228.0,1737.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,107,14,6,109463,6,941,100,Reject,"(80.0, 100.0]",90.37162162162164,107015.0,2244.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,90,12,1,65217,6,351,60,Hire,"(50.0, 60.0]",45.86148648648648,90348.0,1064.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,93,12,2,54759,1,334,50,Hire,"(45.0, 50.0]",31.29222972972973,74692.0,2736.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,80,11,1,60465,3,192,45,Reject,"(35.0, 45.0]",21.32601351351352,96495.0,2415.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,107,14,6,109463,6,941,100,Reject,"(80.0, 100.0]",90.37162162162164,62739.0,1943.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,85,12,4,114988,5,137,80,Reject,"(62.5, 80.0]",72.12837837837837,76709.0,2386.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,94,12,7,64888,5,889,100,Hire,"(80.0, 100.0]",90.37162162162164,116410.0,1140.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,96,12,7,63157,4,247,100,Reject,"(80.0, 100.0]",90.37162162162164,72041.0,1699.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,98,13,1,74376,9,513,80,Hire,"(62.5, 80.0]",72.12837837837837,89990.0,1041.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,92,13,5,45733,0,950,75,Reject,"(62.5, 80.0]",65.79391891891892,88708.0,1643.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,73,9,5,40736,6,442,90,Reject,"(80.0, 100.0]",77.74493243243244,95169.0,1742.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,70,10,2,116969,7,844,65,Reject,"(62.5, 80.0]",52.78716216216216,66772.0,1298.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,72,10,2,64118,0,535,30,Reject,"(14.999, 35.0]",5.701013513513513,67086.0,1842.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,81,10,7,42894,0,136,80,Reject,"(62.5, 80.0]",72.12837837837837,101065.0,2868.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,89,12,0,114364,9,996,60,Hire,"(50.0, 60.0]",45.86148648648648,79510.0,1060.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,73,9,1,100697,9,642,65,Reject,"(62.5, 80.0]",52.78716216216216,98379.0,1228.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,98,13,1,74376,9,513,80,Hire,"(62.5, 80.0]",72.12837837837837,99098.0,1725.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,80,11,1,51200,10,42,80,Reject,"(62.5, 80.0]",72.12837837837837,84544.0,1788.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,101,14,3,66379,6,18,80,Reject,"(62.5, 80.0]",72.12837837837837,105312.0,2212.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,96,12,3,53096,7,830,85,Reject,"(80.0, 100.0]",76.30912162162163,88439.0,2690.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,72,10,2,64118,0,535,30,Reject,"(14.999, 35.0]",5.701013513513513,60256.0,1671.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,101,14,3,66379,6,18,80,Hire,"(62.5, 80.0]",72.12837837837837,102856.0,2509.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,83,12,2,76342,4,361,60,Hire,"(50.0, 60.0]",45.86148648648648,98736.0,1122.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,73,11,2,115687,7,350,65,Hire,"(62.5, 80.0]",52.78716216216216,67396.0,2194.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,81,10,7,42894,0,136,80,Reject,"(62.5, 80.0]",72.12837837837837,77158.0,2120.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,93,12,2,54759,1,334,50,Reject,"(45.0, 50.0]",31.29222972972973,96952.0,1485.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,97,13,3,45475,3,588,70,Reject,"(62.5, 80.0]",59.332770270270274,86617.0,2048.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,97,13,3,45475,3,588,70,Reject,"(62.5, 80.0]",59.332770270270274,105823.0,2744.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,82,12,1,58606,10,32,75,Hire,"(62.5, 80.0]",65.79391891891892,67032.0,1990.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,82,12,1,58606,10,32,75,Reject,"(62.5, 80.0]",65.79391891891892,100983.0,1623.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,82,11,0,97659,4,360,30,Reject,"(14.999, 35.0]",5.701013513513513,77152.0,2914.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,73,9,5,40736,6,442,90,Hire,"(80.0, 100.0]",77.74493243243244,70559.0,2424.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,73,9,1,100697,9,642,65,Reject,"(62.5, 80.0]",52.78716216216216,117199.0,2264.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,68,10,4,116278,0,504,50,Hire,"(45.0, 50.0]",31.29222972972973,101925.0,2742.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,97,13,3,45475,3,588,70,Hire,"(62.5, 80.0]",59.332770270270274,67637.0,1660.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,92,13,3,75300,5,375,80,Hire,"(62.5, 80.0]",72.12837837837837,62970.0,1011.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,94,11,0,68407,4,767,40,Reject,"(35.0, 45.0]",15.076013513513514,88879.0,2907.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,95,12,3,106073,4,641,70,Hire,"(62.5, 80.0]",59.332770270270274,67044.0,2401.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,97,12,3,105166,5,468,75,Hire,"(62.5, 80.0]",65.79391891891892,86329.0,1752.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,77,10,6,59504,1,421,80,Reject,"(62.5, 80.0]",72.12837837837837,112635.0,2531.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,100,13,2,59121,4,317,60,Hire,"(50.0, 60.0]",45.86148648648648,89873.0,2832.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,91,12,4,96836,1,225,70,Reject,"(62.5, 80.0]",59.332770270270274,75945.0,1255.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,100,13,0,93079,2,822,30,Reject,"(14.999, 35.0]",5.701013513513513,115309.0,1742.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,83,12,2,76342,4,361,60,Reject,"(50.0, 60.0]",45.86148648648648,103663.0,2031.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,97,13,1,99954,8,947,70,Reject,"(62.5, 80.0]",59.332770270270274,110810.0,1186.0
